"x","density","case_label","p0","gamma","mu","sigma","facet"
5.18,0.0583941537903796,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.2,0.0579992754539235,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.22,0.0576050879086348,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.24,0.0572116255514094,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.26,0.056818922196039,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.28,0.0564270110748234,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.3,0.0560359248402881,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.32,0.0556456955670083,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.34,0.055256354753535,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.36,0.0548679333244247,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.38,0.0544804616323687,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.4,0.0540939694604219,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.42,0.0537084860243299,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.44,0.0533240399749509,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.46,0.0529406594007737,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.48,0.0525583718305271,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.5,0.0521772042358818,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.52,0.0517971830342414,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.54,0.0514183340916213,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.56,0.0510406827256144,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.58,0.0506642537084408,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.6,0.0502890712700806,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.62,0.0499151591014879,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.64,0.0495425403578842,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.66,0.049171237662129,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.68,0.0488012731081667,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.7,0.0484326682645466,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.72,0.0480654441780165,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.74,0.0476996213771851,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.76,0.0473352198762542,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.78,0.0469722591788162,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.8,0.046610758281718,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.82,0.0462507356789866,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.84,0.0458922093658164,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.86,0.0455351968426153,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.88,0.0451797151191093,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.9,0.0448257807185007,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.92,0.0444734096816817,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.94,0.044122617571499,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.96,0.0437734194770682,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
5.98,0.0434258300181369,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6,0.0430798633494927,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.02,0.0427355331654173,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.04,0.042392852704181,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.06,0.0420518347525801,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.08,0.0417124916505106,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.1,0.0413748352955815,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.12,0.0410388771477604,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.14,0.0407046282340549,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.16,0.0403720991532237,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.18,0.0400413000805186,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.2,0.0397122407724536,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.22,0.0393849305716003,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.24,0.0390593784114081,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.26,0.0387355928210468,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.28,0.0384135819302693,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.3,0.0380933534742949,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.32,0.0377749147987092,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.34,0.0374582728643795,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.36,0.0371434342523852,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.38,0.0368304051689601,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.4,0.0365191914504453,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.42,0.0362097985682521,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.44,0.0359022316338317,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.46,0.0355964954036513,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.48,0.0352925942841749,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.5,0.0349905323368464,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.52,0.0346903132830748,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.54,0.0343919405092188,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.56,0.0340954170715707,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.58,0.0338007457013355,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.6,0.0335079288096083,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.62,0.033216968492343,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.64,0.0329278665353157,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.66,0.0326406244190791,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.68,0.0323552433239066,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.7,0.0320717241347254,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.72,0.0317900674460371,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.74,0.0315102735668249,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.76,0.0312323425254451,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.78,0.0309562740745025,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.8,0.0306820676957091,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.82,0.0304097226047236,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.84,0.0301392377559711,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.86,0.0298706118474424,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.88,0.0296038433254713,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.9,0.0293389303894885,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.92,0.0290758709967522,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.94,0.0288146628670532,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.96,0.0285553034873942,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
6.98,0.028297790116642,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7,0.028042119790152,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.02,0.0277882893243639,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.04,0.0275362953213676,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.06,0.0272861341734389,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.08,0.0270378020675434,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.1,0.0267912949898088,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.12,0.0265466087299637,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.14,0.0263037388857435,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.16,0.0260626808672612,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.18,0.0258234299013433,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.2,0.0255859810358304,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.22,0.025350329143841,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.24,0.0251164689279983,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.26,0.0248843949246192,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.28,0.0246541015078661,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.3,0.0244255828938584,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.32,0.0241988331447462,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.34,0.0239738461727432,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.36,0.0237506157441202,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.38,0.0235291354831575,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.4,0.0233093988760559,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.42,0.0230913992748069,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.44,0.0228751299010206,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.46,0.0226605838497111,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.48,0.0224477540930402,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.5,0.0222366334840171,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.52,0.0220272147601556,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.54,0.021819490547088,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.56,0.0216134533621347,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.58,0.0214090956178302,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.6,0.0212064096254052,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.62,0.0210053875982238,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.64,0.0208060216551767,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.66,0.0206083038240299,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.68,0.0204122260447277,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.7,0.0202177801726524,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.72,0.0200249579818374,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.74,0.0198337511681364,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.76,0.0196441513523474,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.78,0.0194561500832908,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.8,0.0192697388408436,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.82,0.0190849090389275,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.84,0.0189016520284523,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.86,0.0187199591002145,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.88,0.0185398214877503,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.9,0.018361230370144,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.92,0.0181841768747916,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.94,0.0180086520801198,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.96,0.0178346470182596,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
7.98,0.0176621526776762,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8,0.0174911600057543,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.02,0.0173216599113389,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.04,0.0171536432672322,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.06,0.0169871009126468,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.08,0.016822023655615,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.1,0.0166584022753548,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.12,0.0164962275245923,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.14,0.0163354901318415,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.16,0.016176180803641,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.18,0.0160182902267482,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.2,0.0158618090702915,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.22,0.0157067279878801,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.24,0.015553037619672,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.26,0.0154007285944015,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.28,0.0152497915313639,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.3,0.0151002170423611,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.32,0.0149519957336055,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.34,0.0148051182075843,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.36,0.0146595750648833,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.38,0.0145153569059724,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.4,0.0143724543329502,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.42,0.0142308579512516,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.44,0.0140905583713155,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.46,0.0139515462102149,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.48,0.0138138120932498,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.5,0.0136773466555018,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.52,0.0135421405433524,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.54,0.0134081844159646,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.56,0.013275468946728,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.58,0.0131439848246686,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.6,0.0130137227558229,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.62,0.0128846734645767,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.64,0.0127568276949704,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.66,0.0126301762119686,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.68,0.0125047098026973,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.7,0.0123804192776471,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.72,0.0122572954718434,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.74,0.0121353292459846,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.76,0.0120145114875475,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.78,0.011894833111862,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.8,0.0117762850631535,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.82,0.0116588583155555,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.84,0.011542543874091,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.86,0.0114273327756246,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.88,0.0113132160897847,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.9,0.0112001849198568,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.92,0.011088230403648,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.94,0.0109773437143237,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.96,0.0108675160612156,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
8.98,0.0107587386906037,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
9,0.0106510028864701,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
9.02,0.0105442999712269,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
9.04,0.0104386213064183,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
