"x","cdf","gamma","gamma_label","p0"
-3.28,0.286319426052242,-1.01769180900079,"gamma = -1.018",0.6
-3.26666666666667,0.287418269787664,-1.01769180900079,"gamma = -1.018",0.6
-3.25333333333333,0.288519563486155,-1.01769180900079,"gamma = -1.018",0.6
-3.24,0.289623302165451,-1.01769180900079,"gamma = -1.018",0.6
-3.22666666666667,0.29072948075844,-1.01769180900079,"gamma = -1.018",0.6
-3.21333333333333,0.291838094112633,-1.01769180900079,"gamma = -1.018",0.6
-3.2,0.292949136989622,-1.01769180900079,"gamma = -1.018",0.6
-3.18666666666667,0.29406260406454,-1.01769180900079,"gamma = -1.018",0.6
-3.17333333333333,0.295178489925512,-1.01769180900079,"gamma = -1.018",0.6
-3.16,0.296296789073109,-1.01769180900079,"gamma = -1.018",0.6
-3.14666666666667,0.297417495919787,-1.01769180900079,"gamma = -1.018",0.6
-3.13333333333333,0.298540604789341,-1.01769180900079,"gamma = -1.018",0.6
-3.12,0.29966610991633,-1.01769180900079,"gamma = -1.018",0.6
-3.10666666666667,0.300794005445519,-1.01769180900079,"gamma = -1.018",0.6
-3.09333333333333,0.301924285431303,-1.01769180900079,"gamma = -1.018",0.6
-3.08,0.303056943837139,-1.01769180900079,"gamma = -1.018",0.6
-3.06666666666667,0.304191974534961,-1.01769180900079,"gamma = -1.018",0.6
-3.05333333333333,0.305329371304601,-1.01769180900079,"gamma = -1.018",0.6
-3.04,0.306469127833198,-1.01769180900079,"gamma = -1.018",0.6
-3.02666666666667,0.307611237714607,-1.01769180900079,"gamma = -1.018",0.6
-3.01333333333333,0.308755694448804,-1.01769180900079,"gamma = -1.018",0.6
-3,0.309902491441284,-1.01769180900079,"gamma = -1.018",0.6
-2.98666666666667,0.311051622002455,-1.01769180900079,"gamma = -1.018",0.6
-2.97333333333333,0.312203079347026,-1.01769180900079,"gamma = -1.018",0.6
-2.96,0.313356856593396,-1.01769180900079,"gamma = -1.018",0.6
-2.94666666666667,0.314512946763031,-1.01769180900079,"gamma = -1.018",0.6
-2.93333333333333,0.315671342779841,-1.01769180900079,"gamma = -1.018",0.6
-2.92,0.316832037469548,-1.01769180900079,"gamma = -1.018",0.6
-2.90666666666667,0.317995023559055,-1.01769180900079,"gamma = -1.018",0.6
-2.89333333333333,0.319160293675806,-1.01769180900079,"gamma = -1.018",0.6
-2.88,0.320327840347139,-1.01769180900079,"gamma = -1.018",0.6
-2.86666666666667,0.321497655999638,-1.01769180900079,"gamma = -1.018",0.6
-2.85333333333333,0.322669732958478,-1.01769180900079,"gamma = -1.018",0.6
-2.84,0.323844063446769,-1.01769180900079,"gamma = -1.018",0.6
-2.82666666666667,0.325020639584881,-1.01769180900079,"gamma = -1.018",0.6
-2.81333333333333,0.326199453389785,-1.01769180900079,"gamma = -1.018",0.6
-2.8,0.327380496774369,-1.01769180900079,"gamma = -1.018",0.6
-2.78666666666667,0.32856376154676,-1.01769180900079,"gamma = -1.018",0.6
-2.77333333333333,0.329749239409633,-1.01769180900079,"gamma = -1.018",0.6
-2.76,0.330936921959526,-1.01769180900079,"gamma = -1.018",0.6
-2.74666666666667,0.332126800686134,-1.01769180900079,"gamma = -1.018",0.6
-2.73333333333333,0.333318866971608,-1.01769180900079,"gamma = -1.018",0.6
-2.72,0.334513112089846,-1.01769180900079,"gamma = -1.018",0.6
-2.70666666666667,0.335709527205776,-1.01769180900079,"gamma = -1.018",0.6
-2.69333333333333,0.336908103374632,-1.01769180900079,"gamma = -1.018",0.6
-2.68,0.338108831541233,-1.01769180900079,"gamma = -1.018",0.6
-2.66666666666667,0.339311702539242,-1.01769180900079,"gamma = -1.018",0.6
-2.65333333333333,0.340516707090428,-1.01769180900079,"gamma = -1.018",0.6
-2.64,0.341723835803922,-1.01769180900079,"gamma = -1.018",0.6
-2.62666666666667,0.342933079175464,-1.01769180900079,"gamma = -1.018",0.6
-2.61333333333333,0.34414442758664,-1.01769180900079,"gamma = -1.018",0.6
-2.6,0.345357871304122,-1.01769180900079,"gamma = -1.018",0.6
-2.58666666666667,0.346573400478892,-1.01769180900079,"gamma = -1.018",0.6
-2.57333333333333,0.347791005145465,-1.01769180900079,"gamma = -1.018",0.6
-2.56,0.349010675221104,-1.01769180900079,"gamma = -1.018",0.6
-2.54666666666667,0.350232400505028,-1.01769180900079,"gamma = -1.018",0.6
-2.53333333333333,0.351456170677612,-1.01769180900079,"gamma = -1.018",0.6
-2.52,0.352681975299581,-1.01769180900079,"gamma = -1.018",0.6
-2.50666666666667,0.3539098038112,-1.01769180900079,"gamma = -1.018",0.6
-2.49333333333333,0.355139645531449,-1.01769180900079,"gamma = -1.018",0.6
-2.48,0.356371489657201,-1.01769180900079,"gamma = -1.018",0.6
-2.46666666666667,0.357605325262384,-1.01769180900079,"gamma = -1.018",0.6
-2.45333333333333,0.358841141297142,-1.01769180900079,"gamma = -1.018",0.6
-2.44,0.360078926586983,-1.01769180900079,"gamma = -1.018",0.6
-2.42666666666667,0.361318669831924,-1.01769180900079,"gamma = -1.018",0.6
-2.41333333333333,0.362560359605626,-1.01769180900079,"gamma = -1.018",0.6
-2.4,0.363803984354523,-1.01769180900079,"gamma = -1.018",0.6
-2.38666666666667,0.36504953239694,-1.01769180900079,"gamma = -1.018",0.6
-2.37333333333333,0.366296991922206,-1.01769180900079,"gamma = -1.018",0.6
-2.36,0.367546350989763,-1.01769180900079,"gamma = -1.018",0.6
-2.34666666666667,0.368797597528253,-1.01769180900079,"gamma = -1.018",0.6
-2.33333333333333,0.370050719334614,-1.01769180900079,"gamma = -1.018",0.6
-2.32,0.371305704073156,-1.01769180900079,"gamma = -1.018",0.6
-2.30666666666667,0.372562539274633,-1.01769180900079,"gamma = -1.018",0.6
-2.29333333333333,0.373821212335309,-1.01769180900079,"gamma = -1.018",0.6
-2.28,0.375081710516005,-1.01769180900079,"gamma = -1.018",0.6
-2.26666666666667,0.376344020941155,-1.01769180900079,"gamma = -1.018",0.6
-2.25333333333333,0.377608130597834,-1.01769180900079,"gamma = -1.018",0.6
-2.24,0.37887402633479,-1.01769180900079,"gamma = -1.018",0.6
-2.22666666666667,0.380141694861465,-1.01769180900079,"gamma = -1.018",0.6
-2.21333333333333,0.381411122747002,-1.01769180900079,"gamma = -1.018",0.6
-2.2,0.382682296419246,-1.01769180900079,"gamma = -1.018",0.6
-2.18666666666667,0.383955202163739,-1.01769180900079,"gamma = -1.018",0.6
-2.17333333333333,0.3852298261227,-1.01769180900079,"gamma = -1.018",0.6
-2.16,0.386506154293997,-1.01769180900079,"gamma = -1.018",0.6
-2.14666666666667,0.387784172530111,-1.01769180900079,"gamma = -1.018",0.6
-2.13333333333333,0.389063866537093,-1.01769180900079,"gamma = -1.018",0.6
-2.12,0.390345221873502,-1.01769180900079,"gamma = -1.018",0.6
-2.10666666666667,0.391628223949341,-1.01769180900079,"gamma = -1.018",0.6
-2.09333333333333,0.392912858024984,-1.01769180900079,"gamma = -1.018",0.6
-2.08,0.394199109210085,-1.01769180900079,"gamma = -1.018",0.6
-2.06666666666667,0.395486962462482,-1.01769180900079,"gamma = -1.018",0.6
-2.05333333333333,0.396776402587094,-1.01769180900079,"gamma = -1.018",0.6
-2.04,0.398067414234799,-1.01769180900079,"gamma = -1.018",0.6
-2.02666666666667,0.399359981901306,-1.01769180900079,"gamma = -1.018",0.6
-2.01333333333333,0.40065408992602,-1.01769180900079,"gamma = -1.018",0.6
-2,0.401949722490885,-1.01769180900079,"gamma = -1.018",0.6
-1.98666666666667,0.403246863619232,-1.01769180900079,"gamma = -1.018",0.6
-1.97333333333333,0.4045454971746,-1.01769180900079,"gamma = -1.018",0.6
-1.96,0.405845606859554,-1.01769180900079,"gamma = -1.018",0.6
-1.94666666666667,0.407147176214494,-1.01769180900079,"gamma = -1.018",0.6
-1.93333333333333,0.408450188616443,-1.01769180900079,"gamma = -1.018",0.6
-1.92,0.409754627277835,-1.01769180900079,"gamma = -1.018",0.6
-1.90666666666667,0.41106047524528,-1.01769180900079,"gamma = -1.018",0.6
-1.89333333333333,0.412367715398325,-1.01769180900079,"gamma = -1.018",0.6
-1.88,0.413676330448202,-1.01769180900079,"gamma = -1.018",0.6
-1.86666666666667,0.414986302936559,-1.01769180900079,"gamma = -1.018",0.6
-1.85333333333333,0.416297615234183,-1.01769180900079,"gamma = -1.018",0.6
-1.84,0.417610249539708,-1.01769180900079,"gamma = -1.018",0.6
-1.82666666666667,0.418924187878317,-1.01769180900079,"gamma = -1.018",0.6
-1.81333333333333,0.420239412100416,-1.01769180900079,"gamma = -1.018",0.6
-1.8,0.421555903880316,-1.01769180900079,"gamma = -1.018",0.6
-1.78666666666667,0.422873644714884,-1.01769180900079,"gamma = -1.018",0.6
-1.77333333333333,0.424192615922189,-1.01769180900079,"gamma = -1.018",0.6
-1.76,0.425512798640134,-1.01769180900079,"gamma = -1.018",0.6
-1.74666666666667,0.426834173825075,-1.01769180900079,"gamma = -1.018",0.6
-1.73333333333333,0.428156722250422,-1.01769180900079,"gamma = -1.018",0.6
-1.72,0.429480424505234,-1.01769180900079,"gamma = -1.018",0.6
-1.70666666666667,0.430805260992791,-1.01769180900079,"gamma = -1.018",0.6
-1.69333333333333,0.432131211929159,-1.01769180900079,"gamma = -1.018",0.6
-1.68,0.433458257341736,-1.01769180900079,"gamma = -1.018",0.6
-1.66666666666667,0.434786377067789,-1.01769180900079,"gamma = -1.018",0.6
-1.65333333333333,0.436115550752967,-1.01769180900079,"gamma = -1.018",0.6
-1.64,0.437445757849812,-1.01769180900079,"gamma = -1.018",0.6
-1.62666666666667,0.438776977616245,-1.01769180900079,"gamma = -1.018",0.6
-1.61333333333333,0.440109189114038,-1.01769180900079,"gamma = -1.018",0.6
-1.6,0.441442371207276,-1.01769180900079,"gamma = -1.018",0.6
-1.58666666666667,0.4427765025608,-1.01769180900079,"gamma = -1.018",0.6
-1.57333333333333,0.444111561638633,-1.01769180900079,"gamma = -1.018",0.6
-1.56,0.445447526702393,-1.01769180900079,"gamma = -1.018",0.6
-1.54666666666667,0.446784375809689,-1.01769180900079,"gamma = -1.018",0.6
-1.53333333333333,0.448122086812502,-1.01769180900079,"gamma = -1.018",0.6
-1.52,0.449460637355546,-1.01769180900079,"gamma = -1.018",0.6
-1.50666666666667,0.450800004874615,-1.01769180900079,"gamma = -1.018",0.6
-1.49333333333333,0.452140166594916,-1.01769180900079,"gamma = -1.018",0.6
-1.48,0.453481099529379,-1.01769180900079,"gamma = -1.018",0.6
-1.46666666666667,0.454822780476956,-1.01769180900079,"gamma = -1.018",0.6
-1.45333333333333,0.456165186020898,-1.01769180900079,"gamma = -1.018",0.6
-1.44,0.457508292527018,-1.01769180900079,"gamma = -1.018",0.6
-1.42666666666667,0.458852076141931,-1.01769180900079,"gamma = -1.018",0.6
-1.41333333333333,0.460196512791287,-1.01769180900079,"gamma = -1.018",0.6
-1.4,0.46154157817797,-1.01769180900079,"gamma = -1.018",0.6
-1.38666666666667,0.462887247780297,-1.01769180900079,"gamma = -1.018",0.6
-1.37333333333333,0.464233496850182,-1.01769180900079,"gamma = -1.018",0.6
-1.36,0.465580300411289,-1.01769180900079,"gamma = -1.018",0.6
-1.34666666666667,0.466927633257171,-1.01769180900079,"gamma = -1.018",0.6
-1.33333333333333,0.468275469949377,-1.01769180900079,"gamma = -1.018",0.6
-1.32,0.469623784815556,-1.01769180900079,"gamma = -1.018",0.6
-1.30666666666667,0.470972551947522,-1.01769180900079,"gamma = -1.018",0.6
-1.29333333333333,0.47232174519932,-1.01769180900079,"gamma = -1.018",0.6
-1.28,0.473671338185255,-1.01769180900079,"gamma = -1.018",0.6
-1.26666666666667,0.475021304277911,-1.01769180900079,"gamma = -1.018",0.6
-1.25333333333333,0.476371616606146,-1.01769180900079,"gamma = -1.018",0.6
-1.24,0.477722248053067,-1.01769180900079,"gamma = -1.018",0.6
-1.22666666666667,0.479073171253982,-1.01769180900079,"gamma = -1.018",0.6
-1.21333333333333,0.480424358594334,-1.01769180900079,"gamma = -1.018",0.6
-1.2,0.481775782207615,-1.01769180900079,"gamma = -1.018",0.6
-1.18666666666667,0.48312741397325,-1.01769180900079,"gamma = -1.018",0.6
-1.17333333333333,0.484479225514473,-1.01769180900079,"gamma = -1.018",0.6
-1.16,0.485831188196167,-1.01769180900079,"gamma = -1.018",0.6
-1.14666666666667,0.487183273122688,-1.01769180900079,"gamma = -1.018",0.6
-1.13333333333333,0.488535451135671,-1.01769180900079,"gamma = -1.018",0.6
-1.12,0.489887692811804,-1.01769180900079,"gamma = -1.018",0.6
-1.10666666666667,0.491239968460587,-1.01769180900079,"gamma = -1.018",0.6
-1.09333333333333,0.49259224812206,-1.01769180900079,"gamma = -1.018",0.6
-1.08,0.493944501564518,-1.01769180900079,"gamma = -1.018",0.6
-1.06666666666667,0.495296698282188,-1.01769180900079,"gamma = -1.018",0.6
-1.05333333333333,0.496648807492898,-1.01769180900079,"gamma = -1.018",0.6
-1.04,0.498000798135708,-1.01769180900079,"gamma = -1.018",0.6
-1.02666666666667,0.499352638868524,-1.01769180900079,"gamma = -1.018",0.6
-1.01333333333333,0.500704298065688,-1.01769180900079,"gamma = -1.018",0.6
-0.999999999999999,0.502055743815533,-1.01769180900079,"gamma = -1.018",0.6
-0.986666666666666,0.503406943917926,-1.01769180900079,"gamma = -1.018",0.6
-0.973333333333333,0.504757865881778,-1.01769180900079,"gamma = -1.018",0.6
-0.96,0.506108476922527,-1.01769180900079,"gamma = -1.018",0.6
-0.946666666666666,0.507458743959599,-1.01769180900079,"gamma = -1.018",0.6
-0.933333333333333,0.508808633613837,-1.01769180900079,"gamma = -1.018",0.6
-0.92,0.510158112204912,-1.01769180900079,"gamma = -1.018",0.6
-0.906666666666666,0.511507145748697,-1.01769180900079,"gamma = -1.018",0.6
-0.893333333333333,0.512855699954618,-1.01769180900079,"gamma = -1.018",0.6
-0.88,0.51420374022298,-1.01769180900079,"gamma = -1.018",0.6
-0.866666666666666,0.515551231642262,-1.01769180900079,"gamma = -1.018",0.6
-0.853333333333333,0.51689813898638,-1.01769180900079,"gamma = -1.018",0.6
-0.84,0.518244426711932,-1.01769180900079,"gamma = -1.018",0.6
-0.826666666666666,0.519590058955401,-1.01769180900079,"gamma = -1.018",0.6
-0.813333333333333,0.52093499953034,-1.01769180900079,"gamma = -1.018",0.6
-0.8,0.522279211924521,-1.01769180900079,"gamma = -1.018",0.6
-0.786666666666666,0.523622659297053,-1.01769180900079,"gamma = -1.018",0.6
-0.773333333333333,0.524965304475479,-1.01769180900079,"gamma = -1.018",0.6
-0.76,0.52630710995283,-1.01769180900079,"gamma = -1.018",0.6
-0.746666666666666,0.527648037884659,-1.01769180900079,"gamma = -1.018",0.6
-0.733333333333333,0.528988050086034,-1.01769180900079,"gamma = -1.018",0.6
-0.72,0.53032710802851,-1.01769180900079,"gamma = -1.018",0.6
-0.706666666666666,0.531665172837059,-1.01769180900079,"gamma = -1.018",0.6
-0.693333333333332,0.533002205286976,-1.01769180900079,"gamma = -1.018",0.6
-0.68,0.534338165800745,-1.01769180900079,"gamma = -1.018",0.6
-0.666666666666666,0.535673014444881,-1.01769180900079,"gamma = -1.018",0.6
-0.653333333333332,0.53700671092673,-1.01769180900079,"gamma = -1.018",0.6
-0.64,0.538339214591239,-1.01769180900079,"gamma = -1.018",0.6
-0.626666666666666,0.539670484417694,-1.01769180900079,"gamma = -1.018",0.6
-0.613333333333333,0.54100047901642,-1.01769180900079,"gamma = -1.018",0.6
-0.6,0.54232915662545,-1.01769180900079,"gamma = -1.018",0.6
-0.586666666666666,0.543656475107156,-1.01769180900079,"gamma = -1.018",0.6
-0.573333333333333,0.544982391944841,-1.01769180900079,"gamma = -1.018",0.6
-0.56,0.546306864239309,-1.01769180900079,"gamma = -1.018",0.6
-0.546666666666666,0.54762984870538,-1.01769180900079,"gamma = -1.018",0.6
-0.533333333333333,0.548951301668383,-1.01769180900079,"gamma = -1.018",0.6
-0.52,0.550271179060603,-1.01769180900079,"gamma = -1.018",0.6
-0.506666666666666,0.551589436417699,-1.01769180900079,"gamma = -1.018",0.6
-0.493333333333333,0.552906028875073,-1.01769180900079,"gamma = -1.018",0.6
-0.48,0.554220911164214,-1.01769180900079,"gamma = -1.018",0.6
-0.466666666666666,0.55553403760899,-1.01769180900079,"gamma = -1.018",0.6
-0.453333333333333,0.55684536212191,-1.01769180900079,"gamma = -1.018",0.6
-0.44,0.558154838200347,-1.01769180900079,"gamma = -1.018",0.6
-0.426666666666666,0.559462418922712,-1.01769180900079,"gamma = -1.018",0.6
-0.413333333333333,0.560768056944597,-1.01769180900079,"gamma = -1.018",0.6
-0.399999999999999,0.562071704494874,-1.01769180900079,"gamma = -1.018",0.6
-0.386666666666666,0.563373313371752,-1.01769180900079,"gamma = -1.018",0.6
-0.373333333333333,0.564672834938792,-1.01769180900079,"gamma = -1.018",0.6
-0.359999999999999,0.565970220120882,-1.01769180900079,"gamma = -1.018",0.6
-0.346666666666666,0.567265419400167,-1.01769180900079,"gamma = -1.018",0.6
-0.333333333333333,0.568558382811941,-1.01769180900079,"gamma = -1.018",0.6
-0.319999999999999,0.569849059940487,-1.01769180900079,"gamma = -1.018",0.6
-0.306666666666666,0.57113739991488,-1.01769180900079,"gamma = -1.018",0.6
-0.293333333333333,0.572423351404744,-1.01769180900079,"gamma = -1.018",0.6
-0.279999999999999,0.573706862615964,-1.01769180900079,"gamma = -1.018",0.6
-0.266666666666667,0.57498788128635,-1.01769180900079,"gamma = -1.018",0.6
-0.253333333333333,0.57626635468126,-1.01769180900079,"gamma = -1.018",0.6
-0.239999999999999,0.577542229589174,-1.01769180900079,"gamma = -1.018",0.6
-0.226666666666667,0.578815452317217,-1.01769180900079,"gamma = -1.018",0.6
-0.213333333333333,0.580085968686647,-1.01769180900079,"gamma = -1.018",0.6
-0.199999999999999,0.581353724028279,-1.01769180900079,"gamma = -1.018",0.6
-0.186666666666667,0.582618663177876,-1.01769180900079,"gamma = -1.018",0.6
-0.173333333333333,0.583880730471477,-1.01769180900079,"gamma = -1.018",0.6
-0.159999999999999,0.585139869740688,-1.01769180900079,"gamma = -1.018",0.6
-0.146666666666667,0.586396024307917,-1.01769180900079,"gamma = -1.018",0.6
-0.133333333333333,0.587649136981556,-1.01769180900079,"gamma = -1.018",0.6
-0.119999999999999,0.588899150051121,-1.01769180900079,"gamma = -1.018",0.6
-0.106666666666666,0.59014600528233,-1.01769180900079,"gamma = -1.018",0.6
-0.0933333333333328,0.591389643912135,-1.01769180900079,"gamma = -1.018",0.6
-0.0799999999999992,0.592630006643701,-1.01769180900079,"gamma = -1.018",0.6
-0.0666666666666664,0.593867033641334,-1.01769180900079,"gamma = -1.018",0.6
-0.0533333333333328,0.595100664525345,-1.01769180900079,"gamma = -1.018",0.6
-0.0399999999999991,0.596330838366876,-1.01769180900079,"gamma = -1.018",0.6
-0.0266666666666664,0.597557493682654,-1.01769180900079,"gamma = -1.018",0.6
-0.0133333333333328,0.598780568429705,-1.01769180900079,"gamma = -1.018",0.6
0,0.6,-1.01769180900079,"gamma = -1.018",0.6
0.0133333333333336,0.601215737695492,-1.01769180900079,"gamma = -1.018",0.6
0.0266666666666673,0.602427780345624,-1.01769180900079,"gamma = -1.018",0.6
0.0400000000000009,0.60363613918091,-1.01769180900079,"gamma = -1.018",0.6
0.0533333333333346,0.604840825397731,-1.01769180900079,"gamma = -1.018",0.6
0.0666666666666664,0.60604185015844,-1.01769180900079,"gamma = -1.018",0.6
0.0800000000000001,0.607239224591462,-1.01769180900079,"gamma = -1.018",0.6
0.0933333333333337,0.608432959791399,-1.01769180900079,"gamma = -1.018",0.6
0.106666666666667,0.609623066819134,-1.01769180900079,"gamma = -1.018",0.6
0.120000000000001,0.61080955670193,-1.01769180900079,"gamma = -1.018",0.6
0.133333333333335,0.611992440433537,-1.01769180900079,"gamma = -1.018",0.6
0.146666666666667,0.613171728974289,-1.01769180900079,"gamma = -1.018",0.6
0.16,0.614347433251209,-1.01769180900079,"gamma = -1.018",0.6
0.173333333333334,0.615519564158109,-1.01769180900079,"gamma = -1.018",0.6
0.186666666666667,0.616688132555689,-1.01769180900079,"gamma = -1.018",0.6
0.200000000000001,0.617853149271643,-1.01769180900079,"gamma = -1.018",0.6
0.213333333333335,0.619014625100754,-1.01769180900079,"gamma = -1.018",0.6
0.226666666666667,0.620172570804994,-1.01769180900079,"gamma = -1.018",0.6
0.24,0.62132699711363,-1.01769180900079,"gamma = -1.018",0.6
0.253333333333334,0.622477914723315,-1.01769180900079,"gamma = -1.018",0.6
0.266666666666667,0.623625334298194,-1.01769180900079,"gamma = -1.018",0.6
0.280000000000001,0.624769266469999,-1.01769180900079,"gamma = -1.018",0.6
0.293333333333333,0.625909721838148,-1.01769180900079,"gamma = -1.018",0.6
0.306666666666667,0.627046710969845,-1.01769180900079,"gamma = -1.018",0.6
0.32,0.628180244400174,-1.01769180900079,"gamma = -1.018",0.6
0.333333333333334,0.629310332632202,-1.01769180900079,"gamma = -1.018",0.6
0.346666666666668,0.630436986137074,-1.01769180900079,"gamma = -1.018",0.6
0.360000000000001,0.631560215354106,-1.01769180900079,"gamma = -1.018",0.6
0.373333333333333,0.632680030690888,-1.01769180900079,"gamma = -1.018",0.6
0.386666666666667,0.633796442523379,-1.01769180900079,"gamma = -1.018",0.6
