"x","density","gamma","gamma_label","p0"
7.93333333333333,0.0149273808842212,-1.01769180900079,"gamma = -1.018",0.6
7.94666666666667,0.0148820114351314,-1.01769180900079,"gamma = -1.018",0.6
7.96,0.0148367798794153,-1.01769180900079,"gamma = -1.018",0.6
7.97333333333333,0.0147916857979675,-1.01769180900079,"gamma = -1.018",0.6
7.98666666666667,0.0147467287729563,-1.01769180900079,"gamma = -1.018",0.6
8,0.0147019083878201,-1.01769180900079,"gamma = -1.018",0.6
-8,0.00978292895480789,0,"gamma = 0.000",0.6
-7.98666666666667,0.00983524395857103,0,"gamma = 0.000",0.6
-7.97333333333333,0.00988783872104766,0,"gamma = 0.000",0.6
-7.96,0.00994071473827016,0,"gamma = 0.000",0.6
-7.94666666666667,0.00999387351427101,0,"gamma = 0.000",0.6
-7.93333333333333,0.0100473165611256,0,"gamma = 0.000",0.6
-7.92,0.0101010453989955,0,"gamma = 0.000",0.6
-7.90666666666667,0.010155061556171,0,"gamma = 0.000",0.6
-7.89333333333333,0.0102093665691155,0,"gamma = 0.000",0.6
-7.88,0.0102639619825085,0,"gamma = 0.000",0.6
-7.86666666666667,0.01031884934929,0,"gamma = 0.000",0.6
-7.85333333333333,0.0103740302307043,0,"gamma = 0.000",0.6
-7.84,0.0104295061963445,0,"gamma = 0.000",0.6
-7.82666666666667,0.0104852788241976,0,"gamma = 0.000",0.6
-7.81333333333333,0.0105413497006886,0,"gamma = 0.000",0.6
-7.8,0.0105977204207263,0,"gamma = 0.000",0.6
-7.78666666666667,0.0106543925877483,0,"gamma = 0.000",0.6
-7.77333333333333,0.0107113678137666,0,"gamma = 0.000",0.6
-7.76,0.0107686477194139,0,"gamma = 0.000",0.6
-7.74666666666667,0.0108262339339891,0,"gamma = 0.000",0.6
-7.73333333333333,0.0108841280955038,0,"gamma = 0.000",0.6
-7.72,0.0109423318507294,0,"gamma = 0.000",0.6
-7.70666666666667,0.0110008468552432,0,"gamma = 0.000",0.6
-7.69333333333333,0.0110596747734759,0,"gamma = 0.000",0.6
-7.68,0.0111188172787589,0,"gamma = 0.000",0.6
-7.66666666666667,0.011178276053372,0,"gamma = 0.000",0.6
-7.65333333333333,0.011238052788591,0,"gamma = 0.000",0.6
-7.64,0.0112981491847359,0,"gamma = 0.000",0.6
-7.62666666666667,0.0113585669512193,0,"gamma = 0.000",0.6
-7.61333333333333,0.0114193078065953,0,"gamma = 0.000",0.6
-7.6,0.0114803734786076,0,"gamma = 0.000",0.6
-7.58666666666667,0.0115417657042396,0,"gamma = 0.000",0.6
-7.57333333333333,0.0116034862297632,0,"gamma = 0.000",0.6
-7.56,0.0116655368107885,0,"gamma = 0.000",0.6
-7.54666666666667,0.0117279192123142,0,"gamma = 0.000",0.6
-7.53333333333333,0.011790635208777,0,"gamma = 0.000",0.6
-7.52,0.011853686584103,0,"gamma = 0.000",0.6
-7.50666666666667,0.0119170751317577,0,"gamma = 0.000",0.6
-7.49333333333333,0.0119808026547974,0,"gamma = 0.000",0.6
-7.48,0.0120448709659204,0,"gamma = 0.000",0.6
-7.46666666666667,0.0121092818875186,0,"gamma = 0.000",0.6
-7.45333333333333,0.0121740372517291,0,"gamma = 0.000",0.6
-7.44,0.0122391389004868,0,"gamma = 0.000",0.6
-7.42666666666667,0.0123045886855761,0,"gamma = 0.000",0.6
-7.41333333333333,0.0123703884686843,0,"gamma = 0.000",0.6
-7.4,0.0124365401214542,0,"gamma = 0.000",0.6
-7.38666666666667,0.0125030455255371,0,"gamma = 0.000",0.6
-7.37333333333333,0.0125699065726469,0,"gamma = 0.000",0.6
-7.36,0.0126371251646134,0,"gamma = 0.000",0.6
-7.34666666666667,0.0127047032134366,0,"gamma = 0.000",0.6
-7.33333333333333,0.0127726426413412,0,"gamma = 0.000",0.6
-7.32,0.0128409453808309,0,"gamma = 0.000",0.6
-7.30666666666667,0.0129096133747439,0,"gamma = 0.000",0.6
-7.29333333333333,0.0129786485763078,0,"gamma = 0.000",0.6
-7.28,0.0130480529491952,0,"gamma = 0.000",0.6
-7.26666666666667,0.0131178284675795,0,"gamma = 0.000",0.6
-7.25333333333333,0.0131879771161913,0,"gamma = 0.000",0.6
-7.24,0.0132585008903748,0,"gamma = 0.000",0.6
-7.22666666666667,0.0133294017961442,0,"gamma = 0.000",0.6
-7.21333333333333,0.0134006818502412,0,"gamma = 0.000",0.6
-7.2,0.0134723430801921,0,"gamma = 0.000",0.6
-7.18666666666667,0.0135443875243656,0,"gamma = 0.000",0.6
-7.17333333333333,0.0136168172320309,0,"gamma = 0.000",0.6
-7.16,0.0136896342634155,0,"gamma = 0.000",0.6
-7.14666666666667,0.0137628406897644,0,"gamma = 0.000",0.6
-7.13333333333333,0.0138364385933986,0,"gamma = 0.000",0.6
-7.12,0.0139104300677746,0,"gamma = 0.000",0.6
-7.10666666666667,0.0139848172175438,0,"gamma = 0.000",0.6
-7.09333333333333,0.0140596021586123,0,"gamma = 0.000",0.6
-7.08,0.0141347870182012,0,"gamma = 0.000",0.6
-7.06666666666667,0.0142103739349073,0,"gamma = 0.000",0.6
-7.05333333333333,0.0142863650587634,0,"gamma = 0.000",0.6
-7.04,0.0143627625513,0,"gamma = 0.000",0.6
-7.02666666666667,0.0144395685856064,0,"gamma = 0.000",0.6
-7.01333333333333,0.0145167853463928,0,"gamma = 0.000",0.6
-7,0.0145944150300523,0,"gamma = 0.000",0.6
-6.98666666666667,0.0146724598447234,0,"gamma = 0.000",0.6
-6.97333333333333,0.0147509220103526,0,"gamma = 0.000",0.6
-6.96,0.014829803758758,0,"gamma = 0.000",0.6
-6.94666666666667,0.0149091073336925,0,"gamma = 0.000",0.6
-6.93333333333333,0.0149888349909074,0,"gamma = 0.000",0.6
-6.92,0.0150689889982171,0,"gamma = 0.000",0.6
-6.90666666666667,0.0151495716355633,0,"gamma = 0.000",0.6
-6.89333333333333,0.0152305851950796,0,"gamma = 0.000",0.6
-6.88,0.0153120319811573,0,"gamma = 0.000",0.6
-6.86666666666667,0.0153939143105104,0,"gamma = 0.000",0.6
-6.85333333333333,0.0154762345122418,0,"gamma = 0.000",0.6
-6.84,0.0155589949279094,0,"gamma = 0.000",0.6
-6.82666666666667,0.015642197911593,0,"gamma = 0.000",0.6
-6.81333333333333,0.0157258458299607,0,"gamma = 0.000",0.6
-6.8,0.0158099410623367,0,"gamma = 0.000",0.6
-6.78666666666667,0.0158944860007689,0,"gamma = 0.000",0.6
-6.77333333333333,0.0159794830500969,0,"gamma = 0.000",0.6
-6.76,0.01606493462802,0,"gamma = 0.000",0.6
-6.74666666666667,0.0161508431651669,0,"gamma = 0.000",0.6
-6.73333333333333,0.0162372111051639,0,"gamma = 0.000",0.6
-6.72,0.0163240409047049,0,"gamma = 0.000",0.6
-6.70666666666667,0.0164113350336211,0,"gamma = 0.000",0.6
-6.69333333333333,0.0164990959749514,0,"gamma = 0.000",0.6
-6.68,0.0165873262250131,0,"gamma = 0.000",0.6
-6.66666666666667,0.0166760282934724,0,"gamma = 0.000",0.6
-6.65333333333333,0.0167652047034164,0,"gamma = 0.000",0.6
-6.64,0.0168548579914246,0,"gamma = 0.000",0.6
-6.62666666666667,0.0169449907076409,0,"gamma = 0.000",0.6
-6.61333333333333,0.0170356054158466,0,"gamma = 0.000",0.6
-6.6,0.0171267046935327,0,"gamma = 0.000",0.6
-6.58666666666667,0.0172182911319737,0,"gamma = 0.000",0.6
-6.57333333333333,0.0173103673363011,0,"gamma = 0.000",0.6
-6.56,0.0174029359255777,0,"gamma = 0.000",0.6
-6.54666666666667,0.0174959995328718,0,"gamma = 0.000",0.6
-6.53333333333333,0.0175895608053323,0,"gamma = 0.000",0.6
-6.52,0.0176836224042638,0,"gamma = 0.000",0.6
-6.50666666666667,0.0177781870052027,0,"gamma = 0.000",0.6
-6.49333333333333,0.0178732572979928,0,"gamma = 0.000",0.6
-6.48,0.0179688359868623,0,"gamma = 0.000",0.6
-6.46666666666667,0.0180649257905003,0,"gamma = 0.000",0.6
-6.45333333333333,0.0181615294421344,0,"gamma = 0.000",0.6
-6.44,0.0182586496896082,0,"gamma = 0.000",0.6
-6.42666666666667,0.0183562892954598,0,"gamma = 0.000",0.6
-6.41333333333333,0.0184544510370001,0,"gamma = 0.000",0.6
-6.4,0.0185531377063919,0,"gamma = 0.000",0.6
-6.38666666666667,0.0186523521107295,0,"gamma = 0.000",0.6
-6.37333333333333,0.018752097072118,0,"gamma = 0.000",0.6
-6.36,0.0188523754277543,0,"gamma = 0.000",0.6
-6.34666666666667,0.0189531900300072,0,"gamma = 0.000",0.6
-6.33333333333333,0.0190545437464988,0,"gamma = 0.000",0.6
-6.32,0.0191564394601861,0,"gamma = 0.000",0.6
-6.30666666666667,0.0192588800694431,0,"gamma = 0.000",0.6
-6.29333333333333,0.0193618684881427,0,"gamma = 0.000",0.6
-6.28,0.0194654076457404,0,"gamma = 0.000",0.6
-6.26666666666667,0.0195695004873568,0,"gamma = 0.000",0.6
-6.25333333333333,0.0196741499738622,0,"gamma = 0.000",0.6
-6.24,0.0197793590819599,0,"gamma = 0.000",0.6
-6.22666666666667,0.0198851308042718,0,"gamma = 0.000",0.6
-6.21333333333333,0.0199914681494229,0,"gamma = 0.000",0.6
-6.2,0.020098374142127,0,"gamma = 0.000",0.6
-6.18666666666667,0.020205851823273,0,"gamma = 0.000",0.6
-6.17333333333333,0.0203139042500109,0,"gamma = 0.000",0.6
-6.16,0.0204225344958394,0,"gamma = 0.000",0.6
-6.14666666666667,0.0205317456506927,0,"gamma = 0.000",0.6
-6.13333333333333,0.0206415408210289,0,"gamma = 0.000",0.6
-6.12,0.0207519231299179,0,"gamma = 0.000",0.6
-6.10666666666667,0.0208628957171307,0,"gamma = 0.000",0.6
-6.09333333333333,0.0209744617392283,0,"gamma = 0.000",0.6
-6.08,0.0210866243696518,0,"gamma = 0.000",0.6
-6.06666666666667,0.0211993867988124,0,"gamma = 0.000",0.6
-6.05333333333333,0.0213127522341825,0,"gamma = 0.000",0.6
-6.04,0.0214267239003864,0,"gamma = 0.000",0.6
-6.02666666666667,0.0215413050392926,0,"gamma = 0.000",0.6
-6.01333333333333,0.0216564989101057,0,"gamma = 0.000",0.6
-6,0.021772308789459,0,"gamma = 0.000",0.6
-5.98666666666667,0.0218887379715081,0,"gamma = 0.000",0.6
-5.97333333333333,0.0220057897680242,0,"gamma = 0.000",0.6
-5.96,0.0221234675084885,0,"gamma = 0.000",0.6
-5.94666666666667,0.022241774540187,0,"gamma = 0.000",0.6
-5.93333333333333,0.0223607142283053,0,"gamma = 0.000",0.6
-5.92,0.0224802899560249,0,"gamma = 0.000",0.6
-5.90666666666667,0.022600505124619,0,"gamma = 0.000",0.6
-5.89333333333333,0.0227213631535493,0,"gamma = 0.000",0.6
-5.88,0.0228428674805634,0,"gamma = 0.000",0.6
-5.86666666666667,0.0229650215617928,0,"gamma = 0.000",0.6
-5.85333333333333,0.0230878288718505,0,"gamma = 0.000",0.6
-5.84,0.0232112929039306,0,"gamma = 0.000",0.6
-5.82666666666667,0.0233354171699071,0,"gamma = 0.000",0.6
-5.81333333333333,0.0234602052004343,0,"gamma = 0.000",0.6
-5.8,0.0235856605450468,0,"gamma = 0.000",0.6
-5.78666666666667,0.0237117867722605,0,"gamma = 0.000",0.6
-5.77333333333333,0.0238385874696745,0,"gamma = 0.000",0.6
-5.76,0.0239660662440728,0,"gamma = 0.000",0.6
-5.74666666666667,0.0240942267215267,0,"gamma = 0.000",0.6
-5.73333333333333,0.0242230725474986,0,"gamma = 0.000",0.6
-5.72,0.0243526073869451,0,"gamma = 0.000",0.6
-5.70666666666667,0.0244828349244213,0,"gamma = 0.000",0.6
-5.69333333333333,0.0246137588641862,0,"gamma = 0.000",0.6
-5.68,0.0247453829303072,0,"gamma = 0.000",0.6
-5.66666666666667,0.0248777108667667,0,"gamma = 0.000",0.6
-5.65333333333333,0.0250107464375681,0,"gamma = 0.000",0.6
-5.64,0.0251444934268435,0,"gamma = 0.000",0.6
-5.62666666666667,0.0252789556389605,0,"gamma = 0.000",0.6
-5.61333333333333,0.0254141368986313,0,"gamma = 0.000",0.6
-5.6,0.0255500410510207,0,"gamma = 0.000",0.6
-5.58666666666667,0.025686671961856,0,"gamma = 0.000",0.6
-5.57333333333333,0.0258240335175367,0,"gamma = 0.000",0.6
-5.56,0.0259621296252454,0,"gamma = 0.000",0.6
-5.54666666666667,0.0261009642130583,0,"gamma = 0.000",0.6
-5.53333333333333,0.0262405412300575,0,"gamma = 0.000",0.6
-5.52,0.0263808646464432,0,"gamma = 0.000",0.6
-5.50666666666667,0.0265219384536465,0,"gamma = 0.000",0.6
-5.49333333333333,0.0266637666644428,0,"gamma = 0.000",0.6
-5.48,0.0268063533130665,0,"gamma = 0.000",0.6
-5.46666666666667,0.0269497024553251,0,"gamma = 0.000",0.6
-5.45333333333333,0.0270938181687151,0,"gamma = 0.000",0.6
-5.44,0.0272387045525376,0,"gamma = 0.000",0.6
-5.42666666666667,0.0273843657280149,0,"gamma = 0.000",0.6
-5.41333333333333,0.0275308058384083,0,"gamma = 0.000",0.6
-5.4,0.027678029049135,0,"gamma = 0.000",0.6
-5.38666666666667,0.0278260395478875,0,"gamma = 0.000",0.6
-5.37333333333333,0.0279748415447522,0,"gamma = 0.000",0.6
-5.36,0.0281244392723293,0,"gamma = 0.000",0.6
-5.34666666666667,0.028274836985853,0,"gamma = 0.000",0.6
-5.33333333333333,0.0284260389633129,0,"gamma = 0.000",0.6
-5.32,0.0285780495055755,0,"gamma = 0.000",0.6
-5.30666666666667,0.0287308729365064,0,"gamma = 0.000",0.6
-5.29333333333333,0.0288845136030936,0,"gamma = 0.000",0.6
-5.28,0.0290389758755707,0,"gamma = 0.000",0.6
-5.26666666666667,0.0291942641475418,0,"gamma = 0.000",0.6
-5.25333333333333,0.0293503828361059,0,"gamma = 0.000",0.6
-5.24,0.029507336381983,0,"gamma = 0.000",0.6
-5.22666666666667,0.0296651292496399,0,"gamma = 0.000",0.6
-5.21333333333333,0.0298237659274179,0,"gamma = 0.000",0.6
-5.2,0.0299832509276598,0,"gamma = 0.000",0.6
-5.18666666666667,0.0301435887868385,0,"gamma = 0.000",0.6
-5.17333333333333,0.0303047840656862,0,"gamma = 0.000",0.6
-5.16,0.030466841349324,0,"gamma = 0.000",0.6
-5.14666666666667,0.0306297652473921,0,"gamma = 0.000",0.6
-5.13333333333333,0.0307935603941813,0,"gamma = 0.000",0.6
-5.12,0.0309582314487647,0,"gamma = 0.000",0.6
-5.10666666666667,0.0311237830951298,0,"gamma = 0.000",0.6
-5.09333333333333,0.0312902200423127,0,"gamma = 0.000",0.6
-5.08,0.0314575470245309,0,"gamma = 0.000",0.6
-5.06666666666667,0.0316257688013187,0,"gamma = 0.000",0.6
-5.05333333333333,0.0317948901576626,0,"gamma = 0.000",0.6
-5.04,0.031964915904137,0,"gamma = 0.000",0.6
-5.02666666666667,0.0321358508770411,0,"gamma = 0.000",0.6
-5.01333333333333,0.0323076999385369,0,"gamma = 0.000",0.6
-5,0.032480467976787,0,"gamma = 0.000",0.6
-4.98666666666667,0.0326541599060941,0,"gamma = 0.000",0.6
-4.97333333333333,0.0328287806670401,0,"gamma = 0.000",0.6
-4.96,0.0330043352266274,0,"gamma = 0.000",0.6
-4.94666666666667,0.0331808285784198,0,"gamma = 0.000",0.6
-4.93333333333333,0.0333582657426844,0,"gamma = 0.000",0.6
-4.92,0.0335366517665349,0,"gamma = 0.000",0.6
-4.90666666666667,0.0337159917240747,0,"gamma = 0.000",0.6
-4.89333333333333,0.0338962907165411,0,"gamma = 0.000",0.6
-4.88,0.0340775538724511,0,"gamma = 0.000",0.6
-4.86666666666667,0.0342597863477468,0,"gamma = 0.000",0.6
-4.85333333333333,0.0344429933259417,0,"gamma = 0.000",0.6
-4.84,0.0346271800182692,0,"gamma = 0.000",0.6
-4.82666666666667,0.0348123516638296,0,"gamma = 0.000",0.6
-4.81333333333333,0.0349985135297401,0,"gamma = 0.000",0.6
-4.8,0.035185670911284,0,"gamma = 0.000",0.6
-4.78666666666667,0.0353738291320618,0,"gamma = 0.000",0.6
-4.77333333333333,0.0355629935441422,0,"gamma = 0.000",0.6
-4.76,0.0357531695282145,0,"gamma = 0.000",0.6
-4.74666666666667,0.0359443624937418,0,"gamma = 0.000",0.6
-4.73333333333333,0.0361365778791147,0,"gamma = 0.000",0.6
-4.72,0.0363298211518059,0,"gamma = 0.000",0.6
-4.70666666666667,0.036524097808526,0,"gamma = 0.000",0.6
-4.69333333333333,0.0367194133753797,0,"gamma = 0.000",0.6
-4.68,0.036915773408023,0,"gamma = 0.000",0.6
-4.66666666666667,0.0371131834918212,0,"gamma = 0.000",0.6
-4.65333333333333,0.0373116492420076,0,"gamma = 0.000",0.6
-4.64,0.0375111763038437,0,"gamma = 0.000",0.6
-4.62666666666667,0.0377117703527794,0,"gamma = 0.000",0.6
-4.61333333333333,0.0379134370946145,0,"gamma = 0.000",0.6
-4.6,0.038116182265661,0,"gamma = 0.000",0.6
-4.58666666666667,0.0383200116329063,0,"gamma = 0.000",0.6
-4.57333333333333,0.0385249309941773,0,"gamma = 0.000",0.6
-4.56,0.0387309461783052,0,"gamma = 0.000",0.6
-4.54666666666667,0.0389380630452913,0,"gamma = 0.000",0.6
-4.53333333333333,0.0391462874864739,0,"gamma = 0.000",0.6
-4.52,0.0393556254246955,0,"gamma = 0.000",0.6
-4.50666666666667,0.0395660828144715,0,"gamma = 0.000",0.6
-4.49333333333333,0.0397776656421598,0,"gamma = 0.000",0.6
-4.48,0.0399903799261305,0,"gamma = 0.000",0.6
-4.46666666666667,0.0402042317169376,0,"gamma = 0.000",0.6
-4.45333333333333,0.040419227097491,0,"gamma = 0.000",0.6
-4.44,0.0406353721832293,0,"gamma = 0.000",0.6
-4.42666666666667,0.0408526731222939,0,"gamma = 0.000",0.6
-4.41333333333333,0.0410711360957039,0,"gamma = 0.000",0.6
-4.4,0.0412907673175321,0,"gamma = 0.000",0.6
-4.38666666666667,0.0415115730350813,0,"gamma = 0.000",0.6
-4.37333333333333,0.0417335595290624,0,"gamma = 0.000",0.6
-4.36,0.0419567331137729,0,"gamma = 0.000",0.6
-4.34666666666667,0.0421811001372763,0,"gamma = 0.000",0.6
-4.33333333333333,0.0424066669815832,0,"gamma = 0.000",0.6
-4.32,0.0426334400628324,0,"gamma = 0.000",0.6
-4.30666666666667,0.0428614258314734,0,"gamma = 0.000",0.6
-4.29333333333333,0.0430906307724502,0,"gamma = 0.000",0.6
-4.28,0.0433210614053854,0,"gamma = 0.000",0.6
-4.26666666666667,0.0435527242847659,0,"gamma = 0.000",0.6
-4.25333333333333,0.0437856260001292,0,"gamma = 0.000",0.6
-4.24,0.044019773176251,0,"gamma = 0.000",0.6
-4.22666666666667,0.0442551724733333,0,"gamma = 0.000",0.6
-4.21333333333333,0.0444918305871942,0,"gamma = 0.000",0.6
-4.2,0.0447297542494584,0,"gamma = 0.000",0.6
-4.18666666666667,0.0449689502277481,0,"gamma = 0.000",0.6
-4.17333333333333,0.0452094253258764,0,"gamma = 0.000",0.6
-4.16,0.0454511863840398,0,"gamma = 0.000",0.6
-4.14666666666667,0.0456942402790138,0,"gamma = 0.000",0.6
-4.13333333333333,0.0459385939243478,0,"gamma = 0.000",0.6
-4.12,0.0461842542705618,0,"gamma = 0.000",0.6
-4.10666666666667,0.0464312283053446,0,"gamma = 0.000",0.6
-4.09333333333333,0.0466795230537519,0,"gamma = 0.000",0.6
-4.08,0.0469291455784068,0,"gamma = 0.000",0.6
-4.06666666666667,0.0471801029797,0,"gamma = 0.000",0.6
-4.05333333333333,0.0474324023959924,0,"gamma = 0.000",0.6
-4.04,0.0476860510038177,0,"gamma = 0.000",0.6
-4.02666666666667,0.0479410560180868,0,"gamma = 0.000",0.6
-4.01333333333333,0.0481974246922927,0,"gamma = 0.000",0.6
-4,0.0484551643187173,0,"gamma = 0.000",0.6
-3.98666666666667,0.0487142822286385,0,"gamma = 0.000",0.6
-3.97333333333333,0.0489747857925386,0,"gamma = 0.000",0.6
-3.96,0.0492366824203145,0,"gamma = 0.000",0.6
-3.94666666666667,0.0494999795614879,0,"gamma = 0.000",0.6
-3.93333333333333,0.0497646847054174,0,"gamma = 0.000",0.6
-3.92,0.0500308053815116,0,"gamma = 0.000",0.6
-3.90666666666667,0.0502983491594432,0,"gamma = 0.000",0.6
-3.89333333333333,0.0505673236493645,0,"gamma = 0.000",0.6
-3.88,0.0508377365021235,0,"gamma = 0.000",0.6
-3.86666666666667,0.0511095954094818,0,"gamma = 0.000",0.6
-3.85333333333333,0.0513829081043333,0,"gamma = 0.000",0.6
-3.84,0.0516576823609242,0,"gamma = 0.000",0.6
-3.82666666666667,0.0519339259950741,0,"gamma = 0.000",0.6
-3.81333333333333,0.0522116468643984,0,"gamma = 0.000",0.6
-3.8,0.0524908528685315,0,"gamma = 0.000",0.6
-3.78666666666667,0.0527715519493521,0,"gamma = 0.000",0.6
-3.77333333333333,0.0530537520912084,0,"gamma = 0.000",0.6
-3.76,0.0533374613211457,0,"gamma = 0.000",0.6
-3.74666666666667,0.0536226877091346,0,"gamma = 0.000",0.6
-3.73333333333333,0.0539094393683004,0,"gamma = 0.000",0.6
-3.72,0.0541977244551542,0,"gamma = 0.000",0.6
-3.70666666666667,0.0544875511698245,0,"gamma = 0.000",0.6
-3.69333333333333,0.0547789277562907,0,"gamma = 0.000",0.6
-3.68,0.0550718625026176,0,"gamma = 0.000",0.6
-3.66666666666667,0.0553663637411911,0,"gamma = 0.000",0.6
-3.65333333333333,0.0556624398489551,0,"gamma = 0.000",0.6
-3.64,0.05596009924765,0,"gamma = 0.000",0.6
-3.62666666666667,0.0562593504040522,0,"gamma = 0.000",0.6
-3.61333333333333,0.0565602018302146,0,"gamma = 0.000",0.6
-3.6,0.0568626620837092,0,"gamma = 0.000",0.6
-3.58666666666667,0.0571667397678704,0,"gamma = 0.000",0.6
-3.57333333333333,0.0574724435320393,0,"gamma = 0.000",0.6
-3.56,0.0577797820718104,0,"gamma = 0.000",0.6
-3.54666666666667,0.0580887641292785,0,"gamma = 0.000",0.6
-3.53333333333333,0.0583993984932871,0,"gamma = 0.000",0.6
-3.52,0.0587116939996794,0,"gamma = 0.000",0.6
-3.50666666666667,0.0590256595315484,0,"gamma = 0.000",0.6
-3.49333333333333,0.0593413040194905,0,"gamma = 0.000",0.6
-3.48,0.0596586364418591,0,"gamma = 0.000",0.6
-3.46666666666667,0.05997766582502,0,"gamma = 0.000",0.6
-3.45333333333333,0.0602984012436083,0,"gamma = 0.000",0.6
-3.44,0.0606208518207865,0,"gamma = 0.000",0.6
-3.42666666666667,0.0609450267285037,0,"gamma = 0.000",0.6
-3.41333333333333,0.061270935187757,0,"gamma = 0.000",0.6
-3.4,0.0615985864688534,0,"gamma = 0.000",0.6
